CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category
710295858,Existing Customer,43,M,4,Graduate,Divorced,$80K - $120K,Blue
713209308,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue
788709408,Existing Customer,41,F,2,Unknown,Married,Unknown,Blue
717757608,Existing Customer,53,M,2,College,Single,$120K +,Gold
715300683,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue
711436983,Existing Customer,57,M,3,Unknown,Single,$120K +,Silver
789582483,Existing Customer,60,M,1,High School,Divorced,$40K - $60K,Blue
790168083,Existing Customer,51,M,0,High School,Unknown,$80K - $120K,Blue
742865883,Attrited Customer,46,F,3,Unknown,Single,$40K - $60K,Blue
770848308,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum
713486583,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue
708697983,Existing Customer,56,M,0,High School,Unknown,$120K +,Blue
823539558,Existing Customer,39,F,3,Uneducated,Single,Unknown,Silver
711339258,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Silver
781171908,Existing Customer,45,M,3,Graduate,Single,$40K - $60K,Blue
815582358,Existing Customer,47,F,5,Unknown,Unknown,Less than $40K,Blue
755212608,Attrited Customer,50,M,2,Unknown,Married,$40K - $60K,Blue
716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue
771674958,Existing Customer,45,M,2,High School,Married,$40K - $60K,Blue
787909158,Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue
717140733,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue
799468083,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue
718993533,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue
713870958,Existing Customer,56,F,3,Uneducated,Single,Unknown,Platinum
709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue
798553158,Attrited Customer,62,F,1,Graduate,Single,Less than $40K,Blue
720819858,Existing Customer,47,F,4,Post-Graduate,Single,Less than $40K,Blue
815078433,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue
710924658,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue
709883883,Existing Customer,46,F,4,Uneducated,Divorced,Unknown,Blue
718650258,Existing Customer,54,F,3,Graduate,Single,Unknown,Blue
711613308,Attrited Customer,58,M,2,Unknown,Single,$60K - $80K,Blue
718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue
718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue
709108533,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue
713236458,Existing Customer,55,M,4,Unknown,Single,$60K - $80K,Blue
714352533,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Silver
717353433,Existing Customer,50,F,2,Unknown,Single,Unknown,Blue
813804783,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue
771062733,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue
715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue
713552958,Existing Customer,43,M,5,Graduate,Unknown,$60K - $80K,Blue
715209333,Existing Customer,32,M,0,High School,Single,$60K - $80K,Blue
769935783,Existing Customer,40,M,3,Unknown,Single,$60K - $80K,Blue
815613033,Existing Customer,49,M,2,Unknown,Married,Less than $40K,Silver
718732833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue
816328308,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue
711814608,Existing Customer,41,F,5,High School,Married,$40K - $60K,Silver
803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver
710694033,Existing Customer,32,M,0,Graduate,Divorced,$40K - $60K,Blue
709257708,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue
720174033,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue
820666083,Attrited Customer,41,M,2,Graduate,Single,$120K +,Blue
712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver
713131158,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue
803335008,Existing Customer,48,F,2,Graduate,Divorced,Unknown,Blue
795869583,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue
789535233,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Silver
716441058,Existing Customer,45,F,4,High School,Single,Less than $40K,Silver
718113633,Attrited Customer,41,M,3,Uneducated,Married,$120K +,Blue
708908883,Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Silver
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold
708229308,Attrited Customer,49,F,2,Unknown,Married,Less than $40K,Blue
715351983,Existing Customer,32,F,2,Unknown,Married,Less than $40K,Blue
798451908,Existing Customer,36,F,2,Graduate,Married,Less than $40K,Blue
794962983,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue
721000833,Existing Customer,49,M,0,Uneducated,Married,$60K - $80K,Blue
720086358,Existing Customer,58,M,2,Doctorate,Married,$120K +,Blue
710064033,Attrited Customer,45,M,3,Uneducated,Married,$40K - $60K,Blue
780588258,Existing Customer,53,F,5,Unknown,Married,Less than $40K,Blue
710833908,Existing Customer,45,M,5,High School,Married,$80K - $120K,Blue
714449283,Existing Customer,44,M,4,Uneducated,Unknown,$80K - $120K,Blue
772339383,Existing Customer,54,M,3,Post-Graduate,Single,$40K - $60K,Blue
721382208,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue
779349783,Existing Customer,46,M,3,Doctorate,Married,$60K - $80K,Blue
789450408,Existing Customer,41,F,2,Uneducated,Married,Unknown,Blue
709210833,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue
821752908,Existing Customer,53,M,2,High School,Single,$60K - $80K,Blue
789878283,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue
709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum
719222133,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue
715551783,Existing Customer,54,F,2,Uneducated,Married,Unknown,Blue
712718958,Existing Customer,49,M,2,High School,Divorced,$40K - $60K,Blue
709764483,Attrited Customer,61,M,1,Graduate,Unknown,$60K - $80K,Blue
783361533,Existing Customer,41,M,3,Unknown,Married,$60K - $80K,Silver
717942033,Existing Customer,52,M,2,Uneducated,Unknown,$120K +,Blue
817908783,Existing Customer,44,M,3,Unknown,Single,$120K +,Silver
713708358,Existing Customer,33,F,3,Unknown,Single,$40K - $60K,Silver
713705358,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue
789551883,Existing Customer,52,F,3,Graduate,Single,$40K - $60K,Blue
812247033,Attrited Customer,51,F,3,Uneducated,Married,Less than $40K,Blue
717580458,Attrited Customer,43,M,4,Uneducated,Divorced,$80K - $120K,Blue
780551733,Existing Customer,54,F,1,High School,Married,Less than $40K,Silver
719722308,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Blue
718328283,Existing Customer,40,F,4,High School,Single,Less than $40K,Blue
826061508,Existing Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue
715610733,Attrited Customer,60,M,1,Uneducated,Married,$40K - $60K,Blue
710161083,Attrited Customer,62,F,0,Uneducated,Single,Less than $40K,Blue
712464933,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue
768181608,Existing Customer,43,F,3,Graduate,Unknown,Less than $40K,Blue
713869083,Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue
711465333,Existing Customer,35,M,4,High School,Single,$80K - $120K,Blue
719924433,Existing Customer,40,F,4,Graduate,Married,$40K - $60K,Silver
719248158,Existing Customer,52,M,2,High School,Divorced,$60K - $80K,Blue
719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue
715799808,Attrited Customer,52,M,0,High School,Single,$60K - $80K,Blue
721264533,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue
711838008,Attrited Customer,37,M,3,Graduate,Married,$60K - $80K,Blue
711826983,Attrited Customer,47,F,3,Unknown,Married,$40K - $60K,Blue
719413383,Existing Customer,32,M,1,Uneducated,Single,$60K - $80K,Silver
712990458,Existing Customer,44,F,3,Graduate,Married,Unknown,Silver
789594108,Existing Customer,47,M,5,College,Single,$80K - $120K,Blue
718764708,Existing Customer,45,M,3,Graduate,Unknown,$120K +,Blue
820271208,Existing Customer,46,M,2,Graduate,Divorced,$60K - $80K,Blue
708369633,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Gold
712055433,Existing Customer,39,F,4,High School,Married,Less than $40K,Blue
721114458,Existing Customer,46,M,4,College,Single,$120K +,Blue
714959358,Attrited Customer,50,M,3,High School,Married,$80K - $120K,Silver
708396033,Existing Customer,45,F,2,Uneducated,Married,Less than $40K,Blue
719593608,Attrited Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue
715830558,Attrited Customer,50,M,2,Uneducated,Unknown,$120K +,Blue
716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue
714941358,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue
716088783,Attrited Customer,60,M,0,College,Married,$80K - $120K,Blue
718458858,Attrited Customer,41,M,4,Graduate,Single,$80K - $120K,Silver
715754133,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue
715630983,Attrited Customer,31,F,0,Graduate,Single,Less than $40K,Blue
712768983,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver
716881683,Attrited Customer,45,M,5,Uneducated,Married,$80K - $120K,Blue
711108408,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue
717565233,Existing Customer,51,M,3,Doctorate,Single,$80K - $120K,Blue
789539058,Existing Customer,28,M,0,Uneducated,Single,Less than $40K,Blue
768643158,Existing Customer,44,F,5,Graduate,Divorced,Less than $40K,Blue
721530633,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue
721188033,Existing Customer,48,M,5,College,Married,Less than $40K,Blue
810261633,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue
717529233,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue
719365233,Existing Customer,34,M,4,Unknown,Single,Less than $40K,Blue
720943308,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Silver
714425283,Existing Customer,50,F,2,High School,Married,Unknown,Blue
711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue
719683158,Attrited Customer,56,F,2,Unknown,Married,Less than $40K,Blue
709406733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue
708572658,Existing Customer,49,M,5,Graduate,Married,$60K - $80K,Silver
714001008,Existing Customer,56,M,1,Uneducated,Divorced,$120K +,Blue
712833633,Existing Customer,41,M,2,Post-Graduate,Married,$40K - $60K,Blue
716260833,Attrited Customer,56,F,5,Unknown,Single,Less than $40K,Blue
708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold
717076458,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue
712412958,Existing Customer,41,F,3,Doctorate,Married,$40K - $60K,Silver
720535008,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue
711578658,Existing Customer,56,F,2,High School,Married,$40K - $60K,Blue
709373883,Existing Customer,37,F,5,Unknown,Married,$40K - $60K,Silver
780730008,Existing Customer,51,M,2,College,Single,$120K +,Blue
824816358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue
716106108,Existing Customer,49,M,4,Post-Graduate,Married,$120K +,Silver
709807383,Existing Customer,35,F,2,Unknown,Married,Less than $40K,Blue
716430933,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue
789866133,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K,Blue
718634058,Existing Customer,48,F,2,High School,Unknown,Unknown,Blue
715129983,Existing Customer,46,F,3,Graduate,Divorced,Unknown,Blue
717177783,Existing Customer,36,F,0,Unknown,Married,Less than $40K,Silver
719694408,Attrited Customer,30,F,1,College,Single,Less than $40K,Blue
806992533,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Less than $40K,Blue
711010683,Existing Customer,35,M,3,High School,Married,$40K - $60K,Blue
714759708,Existing Customer,54,F,1,High School,Single,Unknown,Blue
718801158,Existing Customer,49,M,3,Graduate,Single,$40K - $60K,Gold
712256358,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue
779803008,Existing Customer,41,F,2,High School,Single,Unknown,Blue
710968008,Existing Customer,37,F,4,Uneducated,Married,Less than $40K,Blue
771584658,Existing Customer,46,F,4,Unknown,Single,Unknown,Silver
718102758,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue
811076883,Attrited Customer,45,M,3,Graduate,Married,$40K - $60K,Blue
770970558,Existing Customer,41,M,2,Unknown,Single,$80K - $120K,Blue
758863383,Existing Customer,47,F,2,Uneducated,Unknown,Less than $40K,Silver
716863458,Attrited Customer,44,M,2,Uneducated,Single,$80K - $120K,Silver
766821033,Attrited Customer,61,M,0,Unknown,Single,$120K +,Blue
814590483,Existing Customer,45,F,2,Graduate,Married,$40K - $60K,Blue
773283108,Existing Customer,31,M,0,High School,Married,$60K - $80K,Silver
721006458,Existing Customer,42,M,2,Unknown,Single,$120K +,Blue
714615258,Attrited Customer,32,M,1,High School,Single,$40K - $60K,Blue
788687133,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue
820108008,Existing Customer,49,M,4,Unknown,Married,$80K - $120K,Blue
717781608,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue
720136458,Existing Customer,39,M,3,Post-Graduate,Married,$60K - $80K,Blue
716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold
714968208,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue
719913783,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue
720621408,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue
721169883,Existing Customer,41,M,5,College,Married,$60K - $80K,Blue
719324658,Existing Customer,27,M,0,College,Unknown,$80K - $120K,Silver
714577233,Existing Customer,50,F,3,Graduate,Married,$40K - $60K,Blue
712367658,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue
803655333,Existing Customer,53,M,2,Post-Graduate,Single,$60K - $80K,Silver
710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue
711328458,Existing Customer,58,M,1,High School,Married,$80K - $120K,Blue
708123033,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Silver
713514633,Attrited Customer,59,M,2,Graduate,Single,$60K - $80K,Blue
710745633,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue
710374008,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue
772166058,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Blue
715017858,Existing Customer,44,M,2,Uneducated,Married,$120K +,Platinum
717571683,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K,Gold
743420208,Existing Customer,47,F,2,College,Single,Less than $40K,Blue
716201883,Existing Customer,46,M,2,Graduate,Unknown,$120K +,Silver
714593883,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Silver
711003483,Existing Customer,40,M,3,Unknown,Divorced,$60K - $80K,Blue
819628158,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue
712021233,Attrited Customer,33,M,3,Graduate,Married,$60K - $80K,Blue
708573933,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Silver
710758683,Existing Customer,61,F,1,Graduate,Unknown,$40K - $60K,Silver
718288833,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue
708873183,Existing Customer,47,M,2,Post-Graduate,Single,$60K - $80K,Blue
766224933,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum
720372483,Existing Customer,60,F,0,High School,Married,Less than $40K,Blue
712916958,Attrited Customer,55,F,2,Graduate,Married,Unknown,Blue
716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +,Gold
714128283,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Silver
708163758,Existing Customer,41,M,3,Unknown,Married,$120K +,Blue
716979183,Existing Customer,45,M,2,College,Married,$60K - $80K,Blue
716480358,Existing Customer,45,M,3,Uneducated,Single,$60K - $80K,Blue
800758233,Attrited Customer,30,M,0,College,Single,$60K - $80K,Blue
720413658,Existing Customer,44,M,2,High School,Married,$120K +,Blue
715832058,Existing Customer,40,F,5,Graduate,Unknown,Less than $40K,Blue
716323683,Existing Customer,31,M,0,Graduate,Married,$80K - $120K,Blue
819616383,Existing Customer,40,F,3,Uneducated,Divorced,Less than $40K,Blue
771069033,Existing Customer,56,M,1,Unknown,Unknown,$60K - $80K,Blue
821241708,Attrited Customer,47,M,4,Unknown,Unknown,$80K - $120K,Blue
716987358,Attrited Customer,29,M,0,Post-Graduate,Divorced,$60K - $80K,Blue
710300733,Existing Customer,38,M,3,High School,Single,$120K +,Blue
712497783,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue
709259958,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue
716296833,Existing Customer,56,M,0,Doctorate,Single,$80K - $120K,Blue
715728108,Existing Customer,27,F,0,Graduate,Unknown,Less than $40K,Blue
771507258,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue
713758758,Existing Customer,48,M,2,High School,Married,Less than $40K,Silver
779809908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue
816310158,Existing Customer,49,M,4,Uneducated,Unknown,$60K - $80K,Blue
780349833,Existing Customer,36,M,2,College,Married,$40K - $60K,Gold
818235408,Existing Customer,30,M,0,College,Married,$60K - $80K,Blue
709213458,Attrited Customer,42,M,3,High School,Married,$80K - $120K,Blue
719634408,Existing Customer,51,M,2,Unknown,Single,$120K +,Silver
709934808,Existing Customer,59,M,1,Unknown,Single,$40K - $60K,Silver
712238958,Existing Customer,45,M,4,Graduate,Married,Less than $40K,Blue
711813258,Existing Customer,56,M,2,College,Single,$60K - $80K,Gold
789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K,Silver
792139308,Existing Customer,48,F,3,Graduate,Single,$40K - $60K,Blue
718123608,Existing Customer,32,M,2,Graduate,Married,$80K - $120K,Blue
